Pioggia mm,Qual_x,Vel. Vento m/s,Qual_y,Umidita' aria %,Qual_x.1,Rad.Sol.Tot. kJ/m2,Qual_y.1,Dir. Vento °,Qual_x.2,Pressione atm. hPa,Qual_y.2,Temp. aria °C,Qual,Day,Month,Year,Hour
0.0,1,7.8,145,74.0,145,0.0,145,42,145,1007.2,145,16.8,1,20,5,2018,0
0.0,1,5.2,145,74.0,145,0.0,145,25,145,1007.4,145,16.7,1,20,5,2018,1
0.0,1,7.8,145,75.0,145,0.0,145,37,145,1007.6,145,16.1,1,20,5,2018,2
0.0,1,6.4,145,77.0,145,0.0,145,26,145,1007.2,145,15.5,1,20,5,2018,3
0.0,1,6.4,145,79.0,145,0.0,145,29,145,1007.3,145,15.6,1,20,5,2018,4
0.0,1,5.6,145,80.0,145,0.0,145,23,145,1007.2,145,15.1,1,20,5,2018,5
0.0,1,8.1,145,78.0,145,26.8,145,30,145,1007.3,145,15.6,1,20,5,2018,6
0.0,1,7.6,145,76.0,145,226.8,145,34,145,1007.6,145,16.0,1,20,5,2018,7
0.0,1,5.9,145,70.0,145,450.7,145,33,145,1007.3,145,17.7,1,20,5,2018,8
0.0,1,4.2,145,61.0,145,615.2,145,14,145,1006.7,145,19.3,1,20,5,2018,9
0.0,1,4.2,145,55.0,145,709.6,145,35,145,1006.4,145,20.8,1,20,5,2018,10
0.0,1,2.3,145,47.0,145,831.9,145,66,145,1005.9,145,23.2,1,20,5,2018,11
0.0,1,2.0,145,42.0,145,336.4,145,77,145,1005.6,145,23.2,1,20,5,2018,12
0.0,1,7.8,145,43.0,145,990.6,145,173,145,1004.8,145,22.9,1,20,5,2018,13
0.0,1,5.7,145,43.0,145,915.8,145,182,145,1004.9,145,22.0,1,20,5,2018,14
0.0,1,1.2,145,46.0,145,257.8,145,229,145,1004.9,145,21.0,1,20,5,2018,15
0.0,1,0.7,145,58.0,145,151.5,145,38,145,1004.4,145,20.0,1,20,5,2018,16
0.0,1,1.0,145,58.0,145,103.3,145,75,145,1004.3,145,20.3,1,20,5,2018,17
0.0,1,0.6,145,52.0,145,76.8,145,128,145,1004.5,145,21.3,1,20,5,2018,18
0.0,1,3.9,145,58.0,145,0.5,145,66,145,1005.8,145,19.0,1,20,5,2018,19
0.0,1,3.5,145,78.0,145,0.0,145,38,145,1006.4,145,17.1,1,20,5,2018,20
0.0,1,3.6,145,69.0,145,0.0,145,28,145,1006.9,145,18.2,1,20,5,2018,21
0.0,1,5.2,145,75.0,145,0.0,145,35,145,1007.9,145,17.3,1,20,5,2018,22
0.0,1,3.7,145,78.0,145,0.0,145,25,145,1007.7,145,16.6,1,20,5,2018,23
0.0,1,5.4,145,82.0,145,0.0,145,41,145,1008.1,145,15.9,1,21,5,2018,0
0.0,1,2.6,145,91.0,145,0.0,145,17,145,1007.8,145,14.8,1,21,5,2018,1
0.0,1,3.0,145,87.0,145,0.0,145,2,145,1006.7,145,14.9,1,21,5,2018,2
0.0,1,4.5,145,87.0,145,0.0,145,359,145,1006.8,145,15.0,1,21,5,2018,3
0.0,1,5.1,145,80.0,145,0.0,145,28,145,1006.9,145,15.6,1,21,5,2018,4
0.0,1,7.0,145,79.0,145,0.0,145,28,145,1006.8,145,15.7,1,21,5,2018,5
0.0,1,7.8,145,80.0,145,24.2,145,37,145,1007.0,145,15.3,1,21,5,2018,6
0.0,1,4.0,145,73.0,145,425.8,145,2,145,1006.4,145,17.3,1,21,5,2018,8
0.0,1,4.1,145,68.0,145,559.4,145,34,145,1006.0,145,19.4,1,21,5,2018,9
0.0,1,2.6,145,59.0,145,698.3,145,359,145,1004.8,145,21.3,1,21,5,2018,10
0.0,1,2.9,145,50.0,145,694.8,145,325,145,1004.6,145,22.9,1,21,5,2018,11
0.0,1,1.9,145,43.0,145,876.7,145,350,145,1003.6,145,25.1,1,21,5,2018,12
0.0,1,5.5,145,46.0,145,262.5,145,161,145,1003.8,145,22.3,1,21,5,2018,13
0.0,1,2.5,145,42.0,145,231.9,145,267,145,1003.0,145,23.0,1,21,5,2018,14
0.0,1,3.5,145,51.0,145,290.9,145,332,145,1002.6,145,22.2,1,21,5,2018,15
0.0,1,1.6,145,52.0,145,175.2,145,335,145,1002.0,145,22.1,1,21,5,2018,16
0.0,1,1.6,145,46.0,145,171.7,145,300,145,1001.6,145,24.3,1,21,5,2018,17
0.0,1,1.8,145,44.0,145,70.6,145,348,145,1001.5,145,22.5,1,21,5,2018,18
0.0,1,2.0,145,52.0,145,5.3,145,16,145,1001.9,145,21.1,1,21,5,2018,19
0.0,1,2.4,145,48.0,145,0.0,145,3,145,1002.7,145,20.7,1,21,5,2018,20
0.0,1,1.3,145,57.0,145,0.0,145,49,145,1002.8,145,19.0,1,21,5,2018,21
0.0,1,1.0,145,60.0,145,0.0,145,0,145,1002.9,145,18.4,1,21,5,2018,22
0.0,1,5.2,145,56.0,145,0.0,145,25,145,1002.3,145,19.2,1,21,5,2018,23
0.0,1,6.1,145,57.0,145,0.0,145,33,145,1002.4,145,18.6,1,22,5,2018,0
0.0,1,7.1,145,59.0,145,0.0,145,33,145,1002.0,145,18.1,1,22,5,2018,1
0.0,1,6.0,145,61.0,145,0.0,145,25,145,1001.9,145,17.6,1,22,5,2018,2
0.0,1,6.2,145,60.0,145,0.0,145,35,145,1002.1,145,17.8,1,22,5,2018,3
0.0,1,6.1,145,62.0,145,0.0,145,24,145,1002.1,145,17.4,1,22,5,2018,4
0.0,1,6.1,145,62.0,145,0.0,145,26,145,1001.9,145,17.1,1,22,5,2018,5
0.0,1,2.6,145,65.0,145,6.8,145,28,145,1002.6,145,16.7,1,22,5,2018,6
0.0,1,3.4,145,65.0,145,44.2,145,42,145,1002.8,145,16.7,1,22,5,2018,7
0.0,1,1.9,145,75.0,145,52.5,145,60,145,1003.8,145,16.1,1,22,5,2018,8
0.2,1,4.0,145,77.0,145,61.1,145,43,145,1003.8,145,15.6,1,22,5,2018,9
0.0,1,4.8,145,78.0,145,205.0,145,35,145,1004.1,145,16.2,1,22,5,2018,10
0.0,1,4.2,145,78.0,145,192.3,145,355,145,1003.3,145,16.6,1,22,5,2018,11
0.0,1,6.5,145,69.0,145,187.9,145,37,145,1003.4,145,17.8,1,22,5,2018,12
0.0,1,4.9,145,67.0,145,258.0,145,38,145,1002.8,145,19.0,1,22,5,2018,13
0.0,1,2.4,145,68.0,145,253.5,145,182,145,1004.1,145,17.2,1,22,5,2018,14
0.0,1,1.1,145,80.0,145,103.4,145,19,145,1004.0,145,17.3,1,22,5,2018,15
0.0,1,1.6,145,80.0,145,42.5,145,309,145,1003.7,145,16.2,1,22,5,2018,16
0.0,1,1.4,145,84.0,145,22.5,145,327,145,1004.1,145,15.8,1,22,5,2018,17
0.0,1,1.6,145,85.0,145,63.5,145,316,145,1004.1,145,15.9,1,22,5,2018,18
0.0,1,0.7,145,90.0,145,0.0,145,356,145,1004.4,145,15.8,1,22,5,2018,19
0.0,1,1.1,145,92.0,145,0.0,145,357,145,1004.3,145,15.8,1,22,5,2018,20
0.0,1,0.5,145,93.0,145,0.0,145,29,145,1005.3,145,15.2,1,22,5,2018,21
0.0,1,1.1,145,93.0,145,0.0,145,32,145,1005.2,145,15.6,1,22,5,2018,22
0.0,1,1.0,145,93.0,145,0.0,145,67,145,1005.9,145,15.3,1,22,5,2018,23
0.0,1,1.4,145,93.0,145,0.0,145,80,145,1005.2,145,15.3,1,23,5,2018,0
0.0,1,3.4,145,80.0,145,0.0,145,0,145,1005.4,145,17.4,1,23,5,2018,1
0.0,1,5.3,145,77.0,145,0.0,145,41,145,1005.4,145,17.6,1,23,5,2018,2
0.0,1,4.4,145,78.0,145,0.0,145,14,145,1005.0,145,17.4,1,23,5,2018,3
0.0,1,6.4,145,79.0,145,0.0,145,36,145,1004.6,145,17.0,1,23,5,2018,4
0.0,1,5.9,145,81.0,145,0.0,145,29,145,1004.8,145,16.7,1,23,5,2018,5
0.0,1,5.5,145,80.0,145,39.4,145,38,145,1005.5,145,16.9,1,23,5,2018,6
0.0,1,6.8,145,78.0,145,123.1,145,35,145,1005.7,145,17.4,1,23,5,2018,7
0.0,1,5.9,145,73.0,145,408.5,145,35,145,1006.0,145,19.0,1,23,5,2018,8
0.0,1,3.8,145,64.0,145,582.5,145,40,145,1005.8,145,20.7,1,23,5,2018,9
0.0,1,2.1,145,62.0,145,693.8,145,167,145,1005.8,145,20.7,1,23,5,2018,10
0.0,1,7.2,145,61.0,145,736.6,145,178,145,1005.8,145,20.4,1,23,5,2018,11
0.0,1,8.1,145,65.0,145,312.8,145,177,145,1005.9,145,19.5,1,23,5,2018,12
0.0,1,4.2,145,68.0,145,155.7,145,175,145,1006.4,145,18.8,1,23,5,2018,13
0.0,1,1.1,145,84.0,145,269.8,145,42,145,1006.4,145,18.5,1,23,5,2018,14
0.0,1,0.6,145,81.0,145,67.4,145,254,145,1006.4,145,19.3,1,23,5,2018,15
0.0,1,1.5,145,82.0,145,84.8,145,341,145,1005.8,145,18.8,1,23,5,2018,16
0.0,1,1.8,145,78.0,145,209.6,145,321,145,1005.6,145,20.2,1,23,5,2018,17
0.0,1,1.3,145,76.0,145,83.9,145,174,145,1005.4,145,19.5,1,23,5,2018,18
0.0,1,0.6,145,81.0,145,20.3,145,354,145,1005.5,145,18.9,1,23,5,2018,19
0.0,1,2.4,145,83.0,145,0.0,145,34,145,1005.6,145,18.8,1,23,5,2018,20
0.0,1,1.0,145,78.0,145,0.0,145,9,145,1006.3,145,18.5,1,23,5,2018,21
0.0,1,1.1,145,81.0,145,0.0,145,44,145,1006.4,145,18.0,1,23,5,2018,22
0.0,1,2.0,145,80.0,145,0.0,145,354,145,1007.1,145,18.0,1,23,5,2018,23
0.0,1,2.7,145,77.0,145,0.0,145,44,145,1006.6,145,19.0,1,24,5,2018,0
0.0,1,4.2,145,76.0,145,0.0,145,31,145,1006.9,145,19.1,1,24,5,2018,1
0.0,1,2.9,145,75.0,145,0.0,145,23,145,1006.8,145,18.9,1,24,5,2018,2
0.0,1,5.1,145,73.0,145,0.0,145,33,145,1006.3,145,19.3,1,24,5,2018,3
0.0,1,7.5,145,75.0,145,0.0,145,39,145,1006.0,145,18.7,1,24,5,2018,4
0.0,1,6.6,145,76.0,145,0.0,145,34,145,1007.0,145,18.5,1,24,5,2018,5
0.0,1,6.1,145,79.0,145,14.7,145,32,145,1006.9,145,18.1,1,24,5,2018,6
0.0,1,5.6,145,81.0,145,107.0,145,33,145,1006.8,145,18.2,1,24,5,2018,7
0.0,1,4.2,145,75.0,145,362.6,145,31,145,1007.3,145,20.0,1,24,5,2018,8
0.0,1,5.5,145,74.0,145,320.1,145,28,145,1006.6,145,19.7,1,24,5,2018,9
0.0,1,4.9,145,69.0,145,425.9,145,14,145,1006.9,145,20.8,1,24,5,2018,10
0.0,1,4.7,145,65.0,145,494.9,145,23,145,1006.7,145,21.7,1,24,5,2018,11
0.0,1,2.5,145,53.0,145,713.2,145,22,145,1005.7,145,25.3,1,24,5,2018,12
0.0,1,3.7,145,48.0,145,920.7,145,178,145,1006.0,145,24.1,1,24,5,2018,13
0.0,1,4.9,145,54.0,145,514.0,145,179,145,1005.4,145,22.7,1,24,5,2018,14
0.0,1,3.3,145,54.0,145,749.4,145,181,145,1005.0,145,24.2,1,24,5,2018,15
0.0,1,1.2,145,49.0,145,562.0,145,223,145,1004.5,145,23.5,1,24,5,2018,16
0.0,1,0.7,145,50.0,145,198.9,145,248,145,1004.4,145,25.8,1,24,5,2018,17
0.0,1,0.3,145,50.0,145,47.6,145,94,145,1004.1,145,23.6,1,24,5,2018,18
0.0,1,1.0,145,66.0,145,4.8,145,62,145,1004.2,145,21.1,1,24,5,2018,19
0.0,1,1.0,145,63.0,145,0.0,145,37,145,1004.8,145,21.4,1,24,5,2018,20
0.0,1,1.8,145,66.0,145,0.0,145,41,145,1005.7,145,20.8,1,24,5,2018,21
0.0,1,3.1,145,64.0,145,0.0,145,31,145,1005.9,145,21.4,1,24,5,2018,22
0.0,1,5.1,145,65.0,145,0.0,145,39,145,1005.9,145,21.4,1,24,5,2018,23
0.0,1,4.1,145,69.0,145,0.0,145,28,145,1006.1,145,20.1,1,25,5,2018,0
0.0,1,6.0,145,68.0,145,0.0,145,41,145,1006.5,145,19.9,1,25,5,2018,1
0.0,1,5.7,145,70.0,145,0.0,145,42,145,1006.4,145,19.8,1,25,5,2018,2
0.0,1,5.6,145,70.0,145,0.0,145,30,145,1006.0,145,19.5,1,25,5,2018,3
0.0,1,6.6,145,73.0,145,0.0,145,40,145,1005.9,145,18.8,1,25,5,2018,4
0.0,1,5.1,145,72.0,145,0.0,145,25,145,1005.8,145,19.0,1,25,5,2018,5
0.0,1,6.1,145,72.0,145,0.0,145,31,145,1006.3,145,18.8,1,25,5,2018,6
0.0,1,6.6,145,69.0,145,267.8,145,33,145,1006.1,145,19.9,1,25,5,2018,7
0.0,1,4.9,145,65.0,145,436.3,145,3,145,1005.9,145,20.5,1,25,5,2018,8
0.0,1,6.8,145,58.0,145,589.5,145,35,145,1005.4,145,22.0,1,25,5,2018,9
0.0,1,2.8,145,53.0,145,103.5,145,60,145,1004.8,145,24.2,1,25,5,2018,10
0.0,1,2.1,145,50.0,145,789.7,145,165,145,1004.4,145,24.3,1,25,5,2018,11
0.0,1,7.1,145,50.0,145,853.7,145,177,145,1004.5,145,23.2,1,25,5,2018,12
0.0,1,9.0,145,47.0,145,847.6,145,176,145,1004.0,145,24.9,1,25,5,2018,13
0.0,1,8.6,145,50.0,145,787.4,145,176,145,1003.5,145,24.8,1,25,5,2018,14
0.0,1,8.0,145,48.0,145,712.3,145,169,145,1003.5,145,24.8,1,25,5,2018,15
0.0,1,6.3,145,46.0,145,490.0,145,170,145,1003.4,145,24.9,1,25,5,2018,16
0.0,1,6.8,145,45.0,145,224.3,145,170,145,1002.8,145,24.9,1,25,5,2018,17
0.0,1,5.3,145,54.0,145,82.6,145,176,145,1003.3,145,23.5,1,25,5,2018,18
0.0,1,1.9,145,58.0,145,9.4,145,57,145,1004.0,145,22.9,1,25,5,2018,19
0.0,1,1.2,145,61.0,145,0.0,145,71,145,1004.4,145,21.7,1,25,5,2018,20
0.0,1,1.5,145,64.0,145,0.0,145,53,145,1006.0,145,22.3,1,25,5,2018,21
0.0,1,1.1,145,65.0,145,0.0,145,57,145,1006.4,145,21.6,1,25,5,2018,22
0.0,1,1.9,145,65.0,145,0.0,145,46,145,1006.8,145,21.7,1,25,5,2018,23
0.0,1,1.3,145,67.0,145,0.0,145,349,145,1006.9,145,21.1,1,26,5,2018,0
0.0,1,2.0,145,70.0,145,0.0,145,5,145,1007.8,145,20.6,1,26,5,2018,1
0.0,1,1.6,145,78.0,145,0.0,145,9,145,1007.8,145,20.3,1,26,5,2018,2
0.0,1,2.1,145,79.0,145,0.0,145,10,145,1007.7,145,19.7,1,26,5,2018,3
0.0,1,2.8,145,82.0,145,0.0,145,5,145,1007.7,145,19.0,1,26,5,2018,4
0.0,1,3.0,145,82.0,145,0.0,145,354,145,1008.3,145,18.9,1,26,5,2018,5
0.0,1,1.6,145,78.0,145,27.2,145,21,145,1008.8,145,20.2,1,26,5,2018,6
0.0,1,2.2,145,77.0,145,70.4,145,2,145,1008.8,145,20.5,1,26,5,2018,7
0.0,1,3.7,145,69.0,145,211.4,145,33,145,1008.7,145,22.1,1,26,5,2018,8
0.0,1,2.9,145,62.0,145,469.6,145,51,145,1008.7,145,24.0,1,26,5,2018,9
0.0,1,1.7,145,57.0,145,630.2,145,169,145,1008.8,145,25.8,1,26,5,2018,10
0.0,1,4.3,145,60.0,145,647.1,145,175,145,1008.8,145,23.9,1,26,5,2018,11
0.0,1,6.4,145,57.0,145,757.9,145,190,145,1008.5,145,23.6,1,26,5,2018,12
0.0,1,8.6,145,52.0,145,810.0,145,174,145,1008.5,145,24.7,1,26,5,2018,13
0.0,1,8.0,145,48.0,145,333.1,145,176,145,1008.0,145,24.7,1,26,5,2018,14
0.0,1,6.9,145,55.0,145,146.2,145,169,145,1007.9,145,24.9,1,26,5,2018,15
0.0,1,1.3,145,55.0,145,452.8,145,200,145,1007.4,145,24.3,1,26,5,2018,16
0.0,1,1.4,145,55.0,145,182.2,145,251,145,1006.9,145,24.9,1,26,5,2018,17
0.0,1,1.6,145,59.0,145,30.3,145,196,145,1007.4,145,24.0,1,26,5,2018,18
0.0,1,2.1,145,64.0,145,0.0,145,158,145,1007.9,145,23.3,1,26,5,2018,19
0.0,1,0.7,145,64.0,145,0.0,145,351,145,1008.2,145,23.6,1,26,5,2018,20
0.0,1,2.3,145,73.0,145,0.0,145,81,145,1009.3,145,22.7,1,26,5,2018,21
0.0,1,1.3,145,85.0,145,0.0,145,4,145,1009.1,145,21.5,1,26,5,2018,22
0.0,1,1.2,145,82.0,145,0.0,145,1,145,1009.3,145,21.2,1,26,5,2018,23
0.0,1,1.3,145,75.0,145,0.0,145,8,145,1008.3,145,20.7,1,27,5,2018,0
0.0,1,1.3,145,74.0,145,0.0,145,29,145,1008.5,145,20.6,1,27,5,2018,1
0.0,1,1.2,145,76.0,145,0.0,145,83,145,1009.2,145,19.5,1,27,5,2018,2
0.0,1,1.4,145,76.0,145,0.0,145,10,145,1008.6,145,18.9,1,27,5,2018,3
0.0,1,1.4,145,76.0,145,0.0,145,11,145,1009.1,145,18.8,1,27,5,2018,4
0.0,1,2.0,145,77.0,145,0.0,145,2,145,1009.0,145,18.7,1,27,5,2018,5
0.0,1,3.1,145,76.0,145,29.4,145,352,145,1009.4,145,18.5,1,27,5,2018,6
0.0,1,2.9,145,74.0,145,223.9,145,351,145,1009.2,145,19.7,1,27,5,2018,7
0.0,1,1.3,145,68.0,145,344.5,145,24,145,1009.3,145,22.1,1,27,5,2018,8
0.0,1,2.5,145,62.0,145,525.0,145,327,145,1008.7,145,23.7,1,27,5,2018,9
0.0,1,1.7,145,58.0,145,551.0,145,325,145,1008.2,145,26.5,1,27,5,2018,10
0.0,1,1.5,145,54.0,145,634.3,145,170,145,1007.9,145,25.7,1,27,5,2018,11
0.0,1,3.0,145,51.0,145,851.1,145,207,145,1007.5,145,25.7,1,27,5,2018,12
0.0,1,8.3,145,52.0,145,837.4,145,175,145,1006.5,145,26.6,1,27,5,2018,13
0.0,1,5.8,145,52.0,145,648.6,145,180,145,1005.8,145,25.2,1,27,5,2018,14
0.0,1,3.8,145,58.0,145,208.9,145,187,145,1005.4,145,24.9,1,27,5,2018,15
0.0,1,1.1,145,59.0,145,71.3,145,67,145,1006.1,145,25.0,1,27,5,2018,16
0.0,1,9.9,145,65.0,145,0.0,145,42,145,1005.8,145,22.7,1,27,5,2018,17
0.0,1,2.5,145,76.0,145,0.0,145,40,145,1007.3,145,21.1,1,27,5,2018,18
0.2,1,1.7,145,91.0,145,0.0,145,121,145,1009.8,145,19.4,1,27,5,2018,19
0.0,1,1.2,145,94.0,145,0.0,145,26,145,1009.3,145,18.5,1,27,5,2018,20
0.0,1,2.5,145,97.0,145,0.0,145,99,145,1009.1,145,18.6,1,27,5,2018,21
0.0,1,4.7,145,83.0,145,0.0,145,30,145,1009.6,145,19.8,1,27,5,2018,22
0.0,1,3.1,145,87.0,145,0.0,145,19,145,1009.7,145,18.8,1,27,5,2018,23
0.0,1,4.4,145,81.0,145,0.0,145,19,145,1009.3,145,19.0,1,28,5,2018,0
0.0,1,4.6,145,81.0,145,0.0,145,0,145,1009.4,145,19.0,1,28,5,2018,1
0.0,1,6.3,145,81.0,145,0.0,145,36,145,1008.9,145,18.8,1,28,5,2018,2
0.0,1,5.7,145,79.0,145,0.0,145,32,145,1008.8,145,18.7,1,28,5,2018,3
0.0,1,4.4,145,84.0,145,0.0,145,349,145,1008.6,145,17.8,1,28,5,2018,4
0.0,1,5.3,145,80.0,145,0.0,145,19,145,1009.3,145,18.0,1,28,5,2018,5
0.0,1,5.4,145,79.0,145,21.8,145,20,145,1009.3,145,18.3,1,28,5,2018,6
0.0,1,6.3,145,77.0,145,174.8,145,29,145,1009.3,145,18.7,1,28,5,2018,7
0.0,1,7.3,145,71.0,145,409.2,145,35,145,1009.2,145,20.0,1,28,5,2018,8
0.0,1,6.6,145,67.0,145,259.1,145,33,145,1009.2,145,20.7,1,28,5,2018,9
0.0,1,5.3,145,61.0,145,369.5,145,36,145,1008.9,145,22.1,1,28,5,2018,10
0.0,1,1.0,145,60.0,145,650.3,145,74,145,1009.0,145,24.7,1,28,5,2018,11
0.0,1,1.9,145,58.0,145,692.8,145,164,145,1008.2,145,25.1,1,28,5,2018,12
0.0,1,1.6,145,51.0,145,625.0,145,172,145,1007.8,145,23.8,1,28,5,2018,13
0.0,1,1.3,145,57.0,145,487.5,145,240,145,1007.4,145,24.7,1,28,5,2018,14
0.0,1,1.8,145,58.0,145,404.1,145,243,145,1006.9,145,22.5,1,28,5,2018,15
0.0,1,1.6,145,53.0,145,461.3,145,266,145,1006.8,145,24.3,1,28,5,2018,16
0.0,1,1.1,145,51.0,145,238.2,145,209,145,1006.4,145,26.8,1,28,5,2018,17
0.0,1,0.6,145,50.0,145,95.3,145,253,145,1006.3,145,25.5,1,28,5,2018,18
0.0,1,0.8,145,57.0,145,28.4,145,60,145,1006.2,145,23.2,1,28,5,2018,19
0.0,1,2.9,145,74.0,145,0.0,145,42,145,1006.9,145,22.3,1,28,5,2018,20
0.0,1,2.5,145,75.0,145,0.0,145,82,145,1007.3,145,21.3,1,28,5,2018,21
0.0,1,0.9,145,77.0,145,0.0,145,43,145,1007.4,145,20.7,1,28,5,2018,22
0.0,1,1.8,145,82.0,145,0.0,145,56,145,1007.5,145,20.5,1,28,5,2018,23
0.0,1,2.8,145,82.0,145,0.0,145,40,145,1006.5,145,20.2,1,29,5,2018,0
0.0,1,2.7,145,74.0,145,0.0,145,16,145,1006.4,145,21.2,1,29,5,2018,1
0.2,1,6.5,145,91.0,145,0.0,145,177,145,1007.3,145,18.0,1,29,5,2018,2
0.0,1,0.8,145,100.0,145,0.0,145,7,145,1007.3,145,18.0,1,29,5,2018,3
0.4,1,1.4,145,100.0,145,0.0,145,19,145,1007.4,145,18.0,1,29,5,2018,4
0.2,1,2.2,145,100.0,145,0.0,145,359,145,1007.2,145,18.0,1,29,5,2018,5
0.0,1,2.6,145,100.0,145,0.0,145,14,145,1006.9,145,17.7,1,29,5,2018,6
0.0,1,3.4,145,99.0,145,32.6,145,347,145,1006.8,145,17.7,1,29,5,2018,7
0.0,1,3.2,145,93.0,145,242.3,145,13,145,1006.6,145,19.2,1,29,5,2018,8
0.0,1,3.4,145,76.0,145,653.3,145,18,145,1006.9,145,21.8,1,29,5,2018,9
0.0,1,4.6,145,74.0,145,439.2,145,24,145,1006.6,145,22.2,1,29,5,2018,10
0.0,1,3.1,145,68.0,145,639.6,145,22,145,1005.8,145,23.2,1,29,5,2018,11
0.0,1,4.8,145,66.0,145,303.4,145,36,145,1005.9,145,22.9,1,29,5,2018,12
0.0,1,1.6,145,64.0,145,682.3,145,88,145,1005.4,145,25.9,1,29,5,2018,13
0.0,1,1.2,145,52.0,145,806.2,145,190,145,1004.3,145,26.9,1,29,5,2018,14
0.0,1,1.7,145,53.0,145,733.6,145,225,145,1004.3,145,26.3,1,29,5,2018,15
0.0,1,3.7,145,54.0,145,549.5,145,168,145,1004.0,145,25.3,1,29,5,2018,16
0.0,1,4.1,145,55.0,145,218.5,145,170,145,1003.5,145,25.4,1,29,5,2018,17
0.0,1,0.4,145,60.0,145,74.3,145,289,145,1003.4,145,24.0,1,29,5,2018,18
0.0,1,0.7,145,68.0,145,21.4,145,109,145,1003.4,145,22.5,1,29,5,2018,19
0.0,1,1.4,145,72.0,145,0.0,145,32,145,1004.0,145,22.4,1,29,5,2018,20
0.0,1,1.6,145,75.0,145,0.0,145,39,145,1004.2,145,21.5,1,29,5,2018,21
0.0,1,0.8,145,76.0,145,0.0,145,38,145,1005.6,145,20.8,1,29,5,2018,22
0.0,1,1.3,145,76.0,145,0.0,145,54,145,1005.2,145,21.0,1,29,5,2018,23
0.0,1,1.7,145,83.0,145,0.0,145,177,145,1005.3,145,19.1,1,30,5,2018,0
0.0,1,1.4,145,89.0,145,0.0,145,78,145,1005.0,145,18.9,1,30,5,2018,1
0.0,1,2.9,145,81.0,145,0.0,145,43,145,1004.9,145,19.7,1,30,5,2018,2
0.0,1,4.1,145,81.0,145,0.0,145,358,145,1004.6,145,19.0,1,30,5,2018,3
0.0,1,6.5,145,77.0,145,0.0,145,42,145,1004.3,145,19.6,1,30,5,2018,4
0.0,1,5.1,145,75.0,145,0.0,145,26,145,1005.0,145,20.0,1,30,5,2018,5
0.0,1,4.8,145,72.0,145,33.5,145,25,145,1004.7,145,20.4,1,30,5,2018,6
0.0,1,5.4,145,71.0,145,217.3,145,15,145,1005.3,145,20.8,1,30,5,2018,7
0.0,1,4.8,145,66.0,145,388.1,145,6,145,1005.4,145,21.7,1,30,5,2018,8
0.0,1,5.5,145,61.0,145,541.2,145,33,145,1005.3,145,22.8,1,30,5,2018,9
0.0,1,4.2,145,57.0,145,669.5,145,33,145,1004.3,145,24.8,1,30,5,2018,10
0.0,1,2.5,145,49.0,145,756.6,145,167,145,1004.4,145,24.8,1,30,5,2018,11
0.0,1,7.7,145,55.0,145,816.6,145,176,145,1004.2,145,25.3,1,30,5,2018,12
0.0,1,9.0,145,55.0,145,641.5,145,175,145,1004.0,145,24.5,1,30,5,2018,13
0.0,1,7.6,145,55.0,145,845.8,145,176,145,1003.9,145,25.5,1,30,5,2018,14
0.0,1,5.7,145,63.0,145,252.9,145,161,145,1003.8,145,23.2,1,30,5,2018,15
0.4,1,6.5,145,79.0,145,0.0,145,87,145,1004.4,145,21.8,1,30,5,2018,16
0.0,1,2.7,145,82.0,145,38.2,145,16,145,1005.9,145,20.2,1,30,5,2018,17
0.0,1,1.9,145,86.0,145,88.5,145,18,145,1005.7,145,20.1,1,30,5,2018,18
0.0,1,2.5,145,83.0,145,0.0,145,40,145,1005.2,145,20.2,1,30,5,2018,19
0.0,1,3.7,145,77.0,145,0.0,145,25,145,1005.4,145,20.5,1,30,5,2018,20
0.0,1,2.6,145,82.0,145,0.0,145,357,145,1005.5,145,19.4,1,30,5,2018,21
0.0,1,1.6,145,79.0,145,0.0,145,20,145,1006.9,145,19.9,1,30,5,2018,22
0.0,1,2.4,145,89.0,145,0.0,145,7,145,1007.3,145,18.2,1,30,5,2018,23
0.0,1,2.7,145,86.0,145,0.0,145,18,145,1007.0,145,18.8,1,31,5,2018,0
0.0,1,3.0,145,91.0,145,0.0,145,0,145,1006.4,145,18.0,1,31,5,2018,1
0.4,1,1.3,145,95.0,145,0.0,145,150,145,1007.2,145,17.6,1,31,5,2018,2
0.0,1,1.4,145,97.0,145,0.0,145,13,145,1006.3,145,17.3,1,31,5,2018,3
0.0,1,6.2,145,88.0,145,0.0,145,30,145,1005.9,145,18.5,1,31,5,2018,4
0.0,1,3.5,145,93.0,145,0.0,145,358,145,1005.8,145,17.2,1,31,5,2018,5
0.0,1,6.3,145,82.0,145,30.7,145,33,145,1005.8,145,19.2,1,31,5,2018,6
0.0,1,6.7,145,79.0,145,66.3,145,41,145,1006.3,145,19.8,1,31,5,2018,7
0.0,1,2.6,145,95.0,145,167.4,145,356,145,1006.2,145,18.2,1,31,5,2018,8
0.0,1,3.0,145,79.0,145,661.0,145,343,145,1006.3,145,21.9,1,31,5,2018,9
0.0,1,2.8,145,75.0,145,492.1,145,333,145,1006.2,145,22.5,1,31,5,2018,10
0.0,1,1.8,145,68.0,145,417.6,145,246,145,1006.0,145,23.0,1,31,5,2018,11
0.0,1,1.5,145,62.0,145,285.5,145,167,145,1005.5,145,23.7,1,31,5,2018,12
0.0,1,1.6,145,60.0,145,825.4,145,178,145,1004.9,145,25.1,1,31,5,2018,13
