Pioggia mm,Qual_x,Vel. Vento m/s,Qual_y,Umidita' aria %,Qual_x.1,Rad.Sol.Tot. kJ/m2,Qual_y.1,Dir. Vento °,Qual_x.2,Pressione atm. hPa,Qual_y.2,Temp. aria °C,Qual,Day,Month,Year,Hour
0.0,1,0.6,1,94.0,1.0,0.0,1.0,93,1,981.6,1.0,13.3,1.0,20,5,2018,0
0.0,1,0.3,1,94.0,1.0,0.0,1.0,52,1,982.1,1.0,13.3,1.0,20,5,2018,1
0.0,1,1.5,1,93.0,1.0,0.0,1.0,33,1,981.5,1.0,12.8,1.0,20,5,2018,2
0.0,1,0.8,1,94.0,1.0,0.0,1.0,58,1,981.6,1.0,12.2,1.0,20,5,2018,3
0.0,1,1.2,1,95.0,1.0,0.0,1.0,31,1,981.5,1.0,12.1,1.0,20,5,2018,4
0.0,1,0.9,1,94.0,1.0,0.0,1.0,40,1,981.4,1.0,11.9,1.0,20,5,2018,5
0.0,1,0.8,1,92.0,1.0,61.3,1.0,346,1,981.9,1.0,12.6,1.0,20,5,2018,6
0.0,1,1.5,1,87.0,1.0,169.8,1.0,323,1,981.8,1.0,13.4,1.0,20,5,2018,7
0.0,1,1.9,1,81.0,1.0,389.0,1.0,330,1,981.9,1.0,15.3,1.0,20,5,2018,8
0.0,1,2.3,1,70.0,1.0,498.1,1.0,312,1,982.0,1.0,16.7,1.0,20,5,2018,9
0.0,1,2.4,1,68.0,1.0,285.4,1.0,325,1,981.1,1.0,17.3,1.0,20,5,2018,10
0.0,1,1.8,1,58.0,1.0,612.8,1.0,297,1,980.6,1.0,20.5,1.0,20,5,2018,11
0.0,1,2.4,1,51.0,1.0,234.9,1.0,160,1,980.3,1.0,20.0,1.0,20,5,2018,12
0.0,1,1.9,1,51.0,1.0,281.0,1.0,94,1,979.8,1.0,19.8,1.0,20,5,2018,13
0.0,1,1.0,1,49.0,1.0,386.8,1.0,266,1,979.7,1.0,21.1,1.0,20,5,2018,14
0.0,1,7.9,1,57.0,1.0,169.1,1.0,62,1,979.9,1.0,18.2,1.0,20,5,2018,15
0.0,1,3.4,1,57.0,1.0,160.3,1.0,71,1,979.2,1.0,19.2,1.0,20,5,2018,16
0.0,1,0.6,1,53.0,1.0,189.5,1.0,303,1,979.6,1.0,20.7,1.0,20,5,2018,17
0.2,1,2.9,1,70.0,1.0,19.2,1.0,31,1,980.4,1.0,16.9,1.0,20,5,2018,18
0.0,1,1.4,1,82.0,1.0,23.4,1.0,341,1,980.3,1.0,15.7,1.0,20,5,2018,19
0.0,1,0.6,1,82.0,1.0,0.0,1.0,34,1,981.0,1.0,15.7,1.0,20,5,2018,20
0.0,1,3.2,1,82.0,1.0,0.0,1.0,55,1,981.6,1.0,15.8,1.0,20,5,2018,21
0.2,1,1.4,1,87.0,1.0,0.0,1.0,88,1,982.2,1.0,14.9,1.0,20,5,2018,22
0.0,1,3.6,1,98.0,1.0,0.0,1.0,62,1,982.3,1.0,14.1,1.0,20,5,2018,23
0.0,1,2.2,1,97.0,1.0,0.0,1.0,63,1,982.4,1.0,13.5,1.0,21,5,2018,0
0.0,1,1.1,1,95.0,1.0,0.0,1.0,30,1,981.8,1.0,13.6,1.0,21,5,2018,1
0.0,1,1.3,1,97.0,1.0,0.0,1.0,73,1,982.2,1.0,13.0,1.0,21,5,2018,2
0.0,1,3.2,1,96.0,1.0,0.0,1.0,63,1,981.7,1.0,13.2,1.0,21,5,2018,3
0.0,1,1.2,1,99.0,1.0,0.0,1.0,21,1,981.5,1.0,12.8,1.0,21,5,2018,4
0.0,1,1.6,1,99.0,1.0,0.0,1.0,10,1,981.3,1.0,12.7,1.0,21,5,2018,5
0.0,1,1.6,1,100.0,1.0,46.4,1.0,336,1,981.5,1.0,12.8,1.0,21,5,2018,6
0.0,1,2.3,1,94.0,1.0,271.0,1.0,323,1,981.3,1.0,13.6,1.0,21,5,2018,7
0.0,1,2.1,1,89.0,1.0,393.0,1.0,322,1,980.9,1.0,15.1,1.0,21,5,2018,8
0.0,1,2.0,1,80.0,1.0,622.9,1.0,315,1,980.6,1.0,16.8,1.0,21,5,2018,9
0.0,1,1.5,1,73.0,1.0,462.9,1.0,319,1,980.0,1.0,18.3,1.0,21,5,2018,10
0.0,1,1.3,1,60.0,1.0,730.5,1.0,298,1,979.0,1.0,21.3,1.0,21,5,2018,11
0.0,1,2.3,1,50.0,1.0,825.2,1.0,119,1,978.1,1.0,22.0,1.0,21,5,2018,12
0.0,1,3.3,1,56.0,1.0,331.2,1.0,55,1,977.9,1.0,21.0,1.0,21,5,2018,13
0.0,1,2.0,1,54.0,1.0,301.4,1.0,229,1,977.7,1.0,20.2,1.0,21,5,2018,14
0.0,1,1.9,1,39.0,1.0,541.4,1.0,293,1,976.9,1.0,22.5,1.0,21,5,2018,15
0.0,1,2.2,1,36.0,1.0,492.2,1.0,294,1,976.3,1.0,23.2,1.0,21,5,2018,16
0.0,1,1.3,1,33.0,1.0,454.1,1.0,10,1,976.0,1.0,23.7,1.0,21,5,2018,17
0.0,1,7.0,1,53.0,1.0,220.0,1.0,59,1,976.3,1.0,20.0,1.0,21,5,2018,18
0.0,1,5.1,1,60.0,1.0,19.8,1.0,60,1,977.4,1.0,18.9,1.0,21,5,2018,19
0.0,1,7.0,1,74.0,1.0,0.0,1.0,61,1,977.3,1.0,16.6,1.0,21,5,2018,20
0.0,1,5.9,1,70.0,1.0,0.0,1.0,67,1,978.0,1.0,16.6,1.0,21,5,2018,21
0.0,1,8.9,1,77.0,1.0,0.0,1.0,60,1,977.7,1.0,15.4,1.0,21,5,2018,22
0.0,1,6.8,1,78.0,1.0,0.0,1.0,64,1,977.5,1.0,14.9,1.0,21,5,2018,23
0.0,1,6.5,1,83.0,1.0,0.0,1.0,64,1,977.3,1.0,13.7,1.0,22,5,2018,0
0.0,1,3.0,1,81.0,1.0,0.0,1.0,58,1,977.8,1.0,14.2,1.0,22,5,2018,1
0.0,1,4.4,1,86.0,1.0,0.0,1.0,56,1,977.2,1.0,13.5,1.0,22,5,2018,2
0.0,1,1.6,1,83.0,1.0,0.0,1.0,52,1,977.1,1.0,13.4,1.0,22,5,2018,3
0.0,1,1.0,1,82.0,1.0,0.0,1.0,21,1,976.9,1.0,13.6,1.0,22,5,2018,4
0.0,1,3.1,1,87.0,1.0,0.0,1.0,56,1,976.8,1.0,12.5,1.0,22,5,2018,5
0.0,1,1.2,1,80.0,1.0,55.0,1.0,23,1,977.0,1.0,13.6,1.0,22,5,2018,6
0.0,1,0.8,1,77.0,1.0,118.7,1.0,311,1,977.3,1.0,14.7,1.0,22,5,2018,7
0.0,1,1.2,1,73.0,1.0,112.3,1.0,272,1,977.6,1.0,14.9,1.0,22,5,2018,8
0.0,1,2.7,1,82.0,1.0,183.7,1.0,70,1,977.9,1.0,15.1,1.0,22,5,2018,9
0.0,1,2.1,1,84.0,1.0,163.7,1.0,134,1,978.2,1.0,14.8,1.0,22,5,2018,10
0.0,1,2.0,1,88.0,1.0,158.5,1.0,85,1,978.2,1.0,15.0,1.0,22,5,2018,11
0.0,1,3.2,1,79.0,1.0,263.1,1.0,53,1,977.9,1.0,16.1,1.0,22,5,2018,12
0.0,1,2.6,1,77.0,1.0,135.1,1.0,51,1,977.7,1.0,16.5,1.0,22,5,2018,13
0.0,1,5.1,1,85.0,1.0,158.5,1.0,62,1,978.3,1.0,16.2,1.0,22,5,2018,14
0.0,1,1.3,1,76.0,1.0,173.6,1.0,23,1,978.2,1.0,17.6,1.0,22,5,2018,15
0.0,1,1.7,1,71.0,1.0,65.7,1.0,37,1,977.9,1.0,17.6,1.0,22,5,2018,16
0.0,1,3.0,1,76.0,1.0,83.4,1.0,57,1,977.7,1.0,17.2,1.0,22,5,2018,17
0.0,1,3.2,1,79.0,1.0,78.5,1.0,72,1,977.7,1.0,17.4,1.0,22,5,2018,18
0.0,1,3.0,1,79.0,1.0,8.5,1.0,55,1,978.5,1.0,17.3,1.0,22,5,2018,19
0.0,1,3.8,1,83.0,1.0,0.0,1.0,70,1,978.3,1.0,16.6,1.0,22,5,2018,20
0.0,1,4.5,1,84.0,1.0,0.0,1.0,69,1,979.0,1.0,16.3,1.0,22,5,2018,21
0.0,1,4.2,1,84.0,1.0,0.0,1.0,60,1,980.0,1.0,16.0,1.0,22,5,2018,22
0.0,1,3.6,1,88.0,1.0,0.0,1.0,61,1,980.2,1.0,15.3,1.0,22,5,2018,23
0.0,1,4.4,1,93.0,1.0,0.0,1.0,67,1,979.7,1.0,14.8,1.0,23,5,2018,0
0.0,1,3.6,1,93.0,1.0,0.0,1.0,67,1,980.1,1.0,14.7,1.0,23,5,2018,1
0.2,1,1.8,1,97.0,1.0,0.0,1.0,60,1,979.7,1.0,14.1,1.0,23,5,2018,2
0.0,1,0.7,1,99.0,1.0,0.0,1.0,77,1,979.7,1.0,14.0,1.0,23,5,2018,3
0.0,1,0.8,1,98.0,1.0,0.0,1.0,29,1,980.2,1.0,14.2,1.0,23,5,2018,4
0.0,1,1.0,1,97.0,1.0,4.7,1.0,356,1,979.6,1.0,14.1,1.0,23,5,2018,5
0.0,1,1.1,1,96.0,1.0,64.3,1.0,346,1,980.0,1.0,14.3,1.0,23,5,2018,6
0.0,1,1.2,1,90.0,1.0,309.0,1.0,329,1,980.9,1.0,16.2,1.0,23,5,2018,7
0.0,1,1.4,1,82.0,1.0,359.3,1.0,300,1,980.7,1.0,17.0,1.0,23,5,2018,8
0.0,1,1.7,1,74.0,1.0,479.3,1.0,338,1,980.5,1.0,18.1,1.0,23,5,2018,9
0.0,1,1.2,1,66.0,1.0,639.6,1.0,257,1,979.7,1.0,20.5,1.0,23,5,2018,10
0.0,1,1.8,1,60.0,1.0,241.4,1.0,136,1,979.6,1.0,20.2,1.0,23,5,2018,11
0.0,1,2.4,1,64.0,1.0,333.7,1.0,155,1,980.1,1.0,20.2,1.0,23,5,2018,12
0.0,1,1.8,1,76.0,1.0,192.3,1.0,184,1,980.3,1.0,19.1,1.0,23,5,2018,13
0.0,1,1.4,1,84.0,1.0,102.4,1.0,312,1,980.4,1.0,17.4,1.0,23,5,2018,14
0.0,1,0.1,1,91.0,1.0,90.5,1.0,104,1,980.6,1.0,17.4,1.0,23,5,2018,15
0.0,1,0.7,1,90.0,1.0,117.3,1.0,224,1,980.1,1.0,17.4,1.0,23,5,2018,16
0.0,1,0.9,1,77.0,1.0,152.5,1.0,296,1,979.7,1.0,18.2,1.0,23,5,2018,17
0.0,1,0.7,1,77.0,1.0,186.2,1.0,252,1,979.6,1.0,19.2,1.0,23,5,2018,18
0.0,1,1.0,1,80.0,1.0,43.1,1.0,207,1,979.5,1.0,18.3,1.0,23,5,2018,19
0.0,1,0.1,1,91.0,1.0,0.0,1.0,0,1,980.4,1.0,17.6,1.0,23,5,2018,20
0.0,1,0.4,1,88.0,1.0,0.0,1.0,82,1,980.9,1.0,17.0,1.0,23,5,2018,21
0.0,1,2.9,1,87.0,1.0,0.0,1.0,65,1,981.2,1.0,16.8,1.0,23,5,2018,22
0.0,1,0.5,1,88.0,1.0,0.0,1.0,230,1,981.1,1.0,16.7,1.0,23,5,2018,23
0.0,1,0.8,1,87.0,1.0,0.0,1.0,22,1,981.6,1.0,16.8,1.0,24,5,2018,0
0.0,1,0.7,1,87.0,1.0,0.0,1.0,80,1,981.3,1.0,16.7,1.0,24,5,2018,1
0.0,1,1.7,1,93.0,1.0,0.0,1.0,2,1,981.4,1.0,16.3,1.0,24,5,2018,2
0.0,1,1.8,1,96.0,1.0,0.0,1.0,308,1,981.1,1.0,15.4,1.0,24,5,2018,3
0.0,1,1.4,1,93.0,1.0,0.0,1.0,318,1,981.2,1.0,15.6,1.0,24,5,2018,4
0.2,1,1.9,1,96.0,1.0,0.0,1.0,320,1,981.1,1.0,15.2,1.0,24,5,2018,5
0.0,1,1.9,1,99.0,1.0,52.6,1.0,318,1,981.6,1.0,15.0,1.0,24,5,2018,6
0.2,1,0.8,1,100.0,1.0,85.5,1.0,286,1,981.6,1.0,15.5,1.0,24,5,2018,7
0.0,1,1.0,1,100.0,1.0,89.2,1.0,320,1,982.2,1.0,15.9,1.0,24,5,2018,8
0.0,1,1.4,1,97.0,1.0,183.7,1.0,313,1,981.7,1.0,16.4,1.0,24,5,2018,9
0.0,1,0.9,1,90.0,1.0,319.6,1.0,330,1,981.5,1.0,18.1,1.0,24,5,2018,10
0.0,1,1.7,1,74.0,1.0,701.6,1.0,306,1,981.3,1.0,19.6,1.0,24,5,2018,11
0.0,1,1.4,1,72.0,1.0,785.0,1.0,326,1,981.0,1.0,22.5,1.0,24,5,2018,12
0.0,1,1.2,1,57.0,1.0,743.2,1.0,52,1,979.7,1.0,24.1,1.0,24,5,2018,13
0.0,1,1.7,1,54.0,1.0,599.5,1.0,60,1,979.3,1.0,23.7,1.0,24,5,2018,14
0.0,1,1.9,1,56.0,1.0,318.7,1.0,218,1,979.4,1.0,22.9,1.0,24,5,2018,15
0.0,1,2.1,1,60.0,1.0,149.0,1.0,64,1,978.7,1.0,22.2,1.0,24,5,2018,16
0.0,1,1.7,1,61.0,1.0,296.7,1.0,123,1,978.4,1.0,22.6,1.0,24,5,2018,17
0.0,1,1.2,1,60.0,1.0,113.8,1.0,32,1,978.3,1.0,22.3,1.0,24,5,2018,18
0.0,1,2.9,1,64.0,1.0,46.8,1.0,306,1,979.0,1.0,21.1,1.0,24,5,2018,19
0.0,1,1.7,1,73.0,1.0,0.0,1.0,351,1,979.2,1.0,20.0,1.0,24,5,2018,20
0.0,1,0.8,1,77.0,1.0,0.0,1.0,69,1,980.0,1.0,18.8,1.0,24,5,2018,21
0.0,1,3.7,1,84.0,1.0,0.0,1.0,58,1,980.9,1.0,17.5,1.0,24,5,2018,22
0.0,1,1.3,1,84.0,1.0,0.0,1.0,48,1,980.6,1.0,17.5,1.0,24,5,2018,23
0.0,1,1.9,1,84.0,1.0,0.0,1.0,355,1,981.0,1.0,17.2,1.0,25,5,2018,0
0.0,1,1.5,1,86.0,1.0,0.0,1.0,6,1,980.9,1.0,17.0,1.0,25,5,2018,1
0.0,1,1.6,1,86.0,1.0,0.0,1.0,40,1,981.1,1.0,16.3,1.0,25,5,2018,2
0.0,1,1.9,1,88.0,1.0,0.0,1.0,51,1,980.7,1.0,15.8,1.0,25,5,2018,3
0.0,1,1.2,1,87.0,1.0,0.0,1.0,42,1,980.5,1.0,15.3,1.0,25,5,2018,4
0.0,1,2.1,1,88.0,1.0,0.0,1.0,40,1,981.1,1.0,15.1,1.0,25,5,2018,5
0.0,1,1.0,1,83.0,1.0,78.4,1.0,52,1,980.6,1.0,16.9,1.0,25,5,2018,6
0.0,1,1.1,1,77.0,1.0,200.9,1.0,338,1,980.4,1.0,17.5,1.0,25,5,2018,7
0.0,1,1.6,1,73.0,1.0,369.0,1.0,341,1,980.2,1.0,19.1,1.0,25,5,2018,8
0.0,1,1.5,1,66.0,1.0,510.6,1.0,323,1,979.9,1.0,21.5,1.0,25,5,2018,9
0.0,1,1.7,1,55.0,1.0,635.2,1.0,341,1,979.7,1.0,22.1,1.0,25,5,2018,10
0.0,1,1.3,1,51.0,1.0,732.2,1.0,257,1,978.6,1.0,24.2,1.0,25,5,2018,11
0.0,1,0.9,1,38.0,1.0,787.1,1.0,311,1,978.0,1.0,26.5,1.0,25,5,2018,12
0.0,1,1.5,1,37.0,1.0,769.3,1.0,107,1,977.2,1.0,27.7,1.0,25,5,2018,13
0.0,1,2.3,1,30.0,1.0,720.2,1.0,152,1,977.1,1.0,28.0,1.0,25,5,2018,14
0.0,1,2.3,1,34.0,1.0,668.3,1.0,231,1,977.2,1.0,28.4,1.0,25,5,2018,15
0.0,1,2.4,1,42.0,1.0,489.9,1.0,300,1,977.4,1.0,27.3,1.0,25,5,2018,16
0.0,1,2.8,1,43.0,1.0,323.2,1.0,259,1,977.0,1.0,27.1,1.0,25,5,2018,17
0.0,1,2.7,1,45.0,1.0,221.6,1.0,310,1,977.2,1.0,25.9,1.0,25,5,2018,18
0.0,1,2.2,1,48.0,1.0,51.3,1.0,319,1,977.6,1.0,24.6,1.0,25,5,2018,19
0.0,1,1.1,1,53.0,1.0,0.0,1.0,305,1,978.6,1.0,23.2,1.0,25,5,2018,20
0.0,1,0.9,1,63.0,1.0,0.0,1.0,44,1,980.6,1.0,21.8,1.0,25,5,2018,21
0.0,1,1.7,1,70.0,1.0,0.0,1.0,70,1,980.3,1.0,20.8,1.0,25,5,2018,22
0.0,1,3.4,1,74.0,1.0,0.0,1.0,69,1,981.0,1.0,20.1,1.0,25,5,2018,23
0.0,1,1.6,1,73.0,1.0,0.0,1.0,74,1,981.9,1.0,20.3,1.0,26,5,2018,0
0.0,1,5.0,1,72.0,1.0,0.0,1.0,70,1,981.7,1.0,20.4,1.0,26,5,2018,1
0.0,1,1.2,1,77.0,1.0,0.0,1.0,17,1,981.9,1.0,19.4,1.0,26,5,2018,2
0.0,1,3.9,1,81.0,1.0,0.0,1.0,73,1,981.9,1.0,18.6,1.0,26,5,2018,3
0.0,1,2.8,1,82.0,1.0,0.0,1.0,0,1,982.4,1.0,18.4,1.0,26,5,2018,4
0.0,1,2.0,1,83.0,1.0,0.0,1.0,87,1,982.3,1.0,18.1,1.0,26,5,2018,5
0.0,1,3.1,1,83.0,1.0,50.7,1.0,73,1,982.9,1.0,18.3,1.0,26,5,2018,6
0.0,1,1.2,1,79.0,1.0,91.0,1.0,308,1,983.3,1.0,18.7,1.0,26,5,2018,7
0.0,1,1.9,1,75.0,1.0,153.6,1.0,303,1,984.0,1.0,19.3,1.0,26,5,2018,8
0.0,1,1.1,1,65.0,1.0,444.2,1.0,284,1,983.0,1.0,21.4,1.0,26,5,2018,9
0.0,1,1.0,1,58.0,1.0,577.3,1.0,297,1,982.8,1.0,23.7,1.0,26,5,2018,10
0.0,1,2.1,1,51.0,1.0,681.8,1.0,131,1,982.5,1.0,24.1,1.0,26,5,2018,11
0.0,1,3.1,1,55.0,1.0,692.5,1.0,139,1,982.2,1.0,24.8,1.0,26,5,2018,12
0.0,1,1.7,1,49.0,1.0,732.6,1.0,226,1,981.6,1.0,27.3,1.0,26,5,2018,13
0.0,1,3.1,1,48.0,1.0,636.8,1.0,296,1,981.2,1.0,27.7,1.0,26,5,2018,14
0.0,1,2.7,1,51.0,1.0,211.9,1.0,319,1,981.0,1.0,26.1,1.0,26,5,2018,15
0.0,1,2.3,1,50.0,1.0,338.7,1.0,316,1,980.6,1.0,26.9,1.0,26,5,2018,16
0.0,1,1.7,1,56.0,1.0,109.9,1.0,304,1,980.6,1.0,25.1,1.0,26,5,2018,17
0.0,1,2.9,1,57.0,1.0,178.4,1.0,313,1,981.2,1.0,25.3,1.0,26,5,2018,18
0.0,1,0.5,1,61.0,1.0,25.3,1.0,344,1,981.8,1.0,24.2,1.0,26,5,2018,19
0.0,1,1.9,1,62.0,1.0,0.0,1.0,318,1,982.2,1.0,23.5,1.0,26,5,2018,20
0.0,1,0.7,1,64.0,1.0,0.0,1.0,208,1,982.9,1.0,23.2,1.0,26,5,2018,21
0.0,1,1.5,1,76.0,1.0,0.0,1.0,93,1,983.1,1.0,21.8,1.0,26,5,2018,22
0.0,1,2.6,1,85.0,1.0,0.0,1.0,57,1,983.1,1.0,21.0,1.0,26,5,2018,23
0.0,1,1.6,1,84.0,1.0,0.0,1.0,101,1,982.5,1.0,20.5,1.0,27,5,2018,0
0.0,1,4.1,1,85.0,1.0,0.0,1.0,66,1,982.6,1.0,20.2,1.0,27,5,2018,1
0.0,1,4.1,1,87.0,1.0,0.0,1.0,67,1,982.8,1.0,19.7,1.0,27,5,2018,2
0.0,1,2.2,1,86.0,1.0,0.0,1.0,69,1,982.6,1.0,19.7,1.0,27,5,2018,3
0.0,1,1.8,1,86.0,1.0,0.0,1.0,87,1,982.7,1.0,18.8,1.0,27,5,2018,4
0.0,1,0.6,1,88.0,1.0,0.0,1.0,56,1,983.0,1.0,18.3,1.0,27,5,2018,5
0.0,1,0.1,1,92.0,1.0,53.1,1.0,0,1,983.7,1.0,18.2,1.0,27,5,2018,6
0.0,1,0.6,1,85.0,1.0,192.1,1.0,323,1,983.3,1.0,19.6,1.0,27,5,2018,7
0.0,1,1.7,1,77.0,1.0,292.4,1.0,313,1,983.5,1.0,20.1,1.0,27,5,2018,8
0.0,1,1.7,1,61.0,1.0,468.6,1.0,333,1,983.3,1.0,21.8,1.0,27,5,2018,9
0.0,1,1.5,1,59.0,1.0,458.6,1.0,314,1,982.6,1.0,23.0,1.0,27,5,2018,10
0.0,1,2.3,1,58.0,1.0,707.3,1.0,292,1,982.4,1.0,24.5,1.0,27,5,2018,11
0.0,1,1.9,1,52.0,1.0,655.0,1.0,282,1,981.3,1.0,25.6,1.0,27,5,2018,12
0.0,1,1.7,1,47.0,1.0,793.6,1.0,298,1,980.4,1.0,27.6,1.0,27,5,2018,13
0.0,1,2.4,1,47.0,1.0,731.8,1.0,299,1,979.8,1.0,27.5,1.0,27,5,2018,14
0.0,1,2.4,1,48.0,1.0,390.1,1.0,303,1,979.3,1.0,27.9,1.0,27,5,2018,15
0.0,1,5.8,1,67.0,1.0,6.7,1.0,145,1,980.7,1.0,20.9,1.0,27,5,2018,16
0.4,1,1.0,1,94.0,1.0,0.0,1.0,168,1,981.3,1.0,18.9,1.0,27,5,2018,17
0.0,1,2.4,1,92.0,1.0,0.0,1.0,41,1,981.1,1.0,19.1,1.0,27,5,2018,18
0.2,1,1.6,1,96.0,1.0,0.0,1.0,129,1,982.2,1.0,18.5,1.0,27,5,2018,19
0.2,1,1.5,1,96.0,1.0,0.0,1.0,46,1,982.8,1.0,18.5,1.0,27,5,2018,20
0.0,1,1.8,1,96.0,1.0,0.0,1.0,4,1,983.9,1.0,18.3,1.0,27,5,2018,21
0.0,1,2.7,1,95.0,1.0,0.0,1.0,318,1,984.3,1.0,17.0,1.0,27,5,2018,22
0.0,1,0.8,1,98.0,1.0,0.0,1.0,41,1,983.7,1.0,16.9,1.0,27,5,2018,23
0.0,1,1.1,1,97.0,1.0,0.0,1.0,337,1,983.9,1.0,16.7,1.0,28,5,2018,0
0.0,1,1.7,1,95.0,1.0,0.0,1.0,45,1,983.5,1.0,16.4,1.0,28,5,2018,1
0.0,1,0.4,1,94.0,1.0,0.0,1.0,27,1,983.5,1.0,16.1,1.0,28,5,2018,2
0.0,1,1.1,1,96.0,1.0,0.0,1.0,49,1,983.2,1.0,15.4,1.0,28,5,2018,3
0.0,1,2.1,1,95.0,1.0,0.0,1.0,11,1,983.4,1.0,15.5,1.0,28,5,2018,4
0.0,1,1.9,1,97.0,1.0,3.4,1.0,334,1,983.8,1.0,15.0,1.0,28,5,2018,5
0.0,1,1.3,1,94.0,1.0,104.6,1.0,13,1,984.2,1.0,16.2,1.0,28,5,2018,6
0.0,1,1.7,1,91.0,1.0,158.9,1.0,328,1,984.3,1.0,16.2,1.0,28,5,2018,7
0.0,1,2.3,1,86.0,1.0,309.3,1.0,316,1,983.6,1.0,17.8,1.0,28,5,2018,8
0.0,1,1.4,1,75.0,1.0,480.2,1.0,320,1,983.6,1.0,19.7,1.0,28,5,2018,9
0.0,1,0.3,1,68.0,1.0,203.8,1.0,185,1,983.5,1.0,20.6,1.0,28,5,2018,10
0.0,1,1.7,1,64.0,1.0,647.0,1.0,95,1,982.9,1.0,22.0,1.0,28,5,2018,11
0.0,1,1.4,1,60.0,1.0,317.3,1.0,148,1,983.0,1.0,22.2,1.0,28,5,2018,12
0.0,1,1.2,1,53.0,1.0,574.3,1.0,61,1,981.5,1.0,25.0,1.0,28,5,2018,13
0.0,1,1.4,1,50.0,1.0,535.8,1.0,175,1,981.1,1.0,24.9,1.0,28,5,2018,14
0.0,1,1.2,1,51.0,1.0,503.6,1.0,106,1,980.6,1.0,25.2,1.0,28,5,2018,15
0.0,1,1.3,1,48.0,1.0,413.7,1.0,170,1,980.3,1.0,25.8,1.0,28,5,2018,16
0.0,1,2.1,1,56.0,1.0,307.2,1.0,186,1,979.9,1.0,25.3,1.0,28,5,2018,17
0.0,1,3.8,1,60.0,1.0,223.2,1.0,166,1,979.8,1.0,24.6,1.0,28,5,2018,18
0.0,1,1.6,1,65.0,1.0,47.6,1.0,234,1,980.9,1.0,23.4,1.0,28,5,2018,19
0.0,1,1.0,1,74.0,1.0,0.0,1.0,86,1,980.8,1.0,22.1,1.0,28,5,2018,20
0.0,1,1.1,1,81.0,1.0,0.0,1.0,72,1,981.1,1.0,20.6,1.0,28,5,2018,21
0.0,1,4.5,1,84.0,1.0,0.0,1.0,66,1,981.4,1.0,19.5,1.0,28,5,2018,22
0.0,1,0.6,1,81.0,1.0,0.0,1.0,33,1,981.6,1.0,19.8,1.0,28,5,2018,23
0.0,1,1.2,1,82.0,1.0,0.0,1.0,45,1,981.4,1.0,19.1,1.0,29,5,2018,0
0.0,1,2.1,1,83.0,1.0,0.0,1.0,60,1,981.1,1.0,18.5,1.0,29,5,2018,1
0.0,1,3.3,1,83.0,1.0,0.0,1.0,56,1,981.2,1.0,18.4,1.0,29,5,2018,2
0.0,1,0.9,1,82.0,1.0,0.0,1.0,6,1,981.1,1.0,17.9,1.0,29,5,2018,3
3.2,1,2.7,1,98.0,1.0,0.0,1.0,86,1,981.3,1.0,16.2,1.0,29,5,2018,4
0.4,1,0.4,1,100.0,1.0,0.0,1.0,96,1,982.0,1.0,16.1,1.0,29,5,2018,5
0.0,1,1.3,1,100.0,1.0,0.0,1.0,325,1,981.9,1.0,16.0,1.0,29,5,2018,6
0.0,1,1.7,1,100.0,1.0,108.1,1.0,305,1,981.7,1.0,16.3,1.0,29,5,2018,8
0.0,1,1.1,1,100.0,1.0,195.1,1.0,308,1,981.6,1.0,17.5,1.0,29,5,2018,9
0.0,1,3.0,1,82.0,1.0,654.3,1.0,314,1,980.9,1.0,19.2,1.0,29,5,2018,10
0.0,1,1.4,1,70.0,1.0,749.0,1.0,328,1,980.6,1.0,21.8,1.0,29,5,2018,11
0.0,1,2.4,1,65.0,1.0,825.4,1.0,302,1,980.0,1.0,22.7,1.0,29,5,2018,12
0.0,1,1.4,1,62.0,1.0,692.0,1.0,320,1,979.5,1.0,23.8,1.0,29,5,2018,13
0.0,1,1.6,1,59.0,1.0,759.8,1.0,197,1,979.5,1.0,23.6,1.0,29,5,2018,14
0.0,1,1.5,1,60.0,1.0,298.6,1.0,197,1,978.6,1.0,23.5,1.0,29,5,2018,15
0.0,1,3.1,1,60.0,1.0,274.7,1.0,194,1,978.0,1.0,23.9,1.0,29,5,2018,16
0.0,1,1.3,1,59.0,1.0,331.4,1.0,171,1,977.7,1.0,24.3,1.0,29,5,2018,17
0.0,1,1.7,1,58.0,1.0,179.9,1.0,161,1,977.7,1.0,23.4,1.0,29,5,2018,18
0.0,1,1.7,1,58.0,1.0,58.8,1.0,59,1,977.6,1.0,22.4,1.0,29,5,2018,19
0.0,1,4.7,1,71.0,1.0,0.0,1.0,78,1,978.2,1.0,20.6,1.0,29,5,2018,20
0.0,1,5.8,1,75.0,1.0,0.0,1.0,62,1,979.5,1.0,20.3,1.0,29,5,2018,21
0.0,1,5.8,1,79.0,1.0,0.0,1.0,62,1,979.4,1.0,19.7,1.0,29,5,2018,22
0.0,1,6.2,1,81.0,1.0,0.0,1.0,56,1,979.8,1.0,18.9,1.0,29,5,2018,23
0.0,1,3.9,1,81.0,1.0,0.0,1.0,60,1,979.3,1.0,18.6,1.0,30,5,2018,0
0.0,1,5.2,1,85.0,1.0,0.0,1.0,62,1,979.3,1.0,17.7,1.0,30,5,2018,1
0.0,1,4.2,1,86.0,1.0,0.0,1.0,67,1,979.2,1.0,17.3,1.0,30,5,2018,2
0.0,1,4.0,1,87.0,1.0,0.0,1.0,63,1,978.9,1.0,17.0,1.0,30,5,2018,3
